 Process Rank | Elapsed Time (s) | CPU Time (s) | Ratio CPU/Elapsed
 -------------|------------------|--------------|------------------
  398         |      13.808      |      13.327  |      0.965
  399         |      13.808      |      13.380  |      0.969
  400         |      13.808      |      13.423  |      0.972
  401         |      13.808      |      13.402  |      0.971
  402         |      13.808      |      13.461  |      0.975
  403         |      13.808      |      13.395  |      0.970
  404         |      13.808      |      13.439  |      0.973
  405         |      13.808      |      13.408  |      0.971
  406         |      13.808      |      13.366  |      0.968
  407         |      13.808      |      13.436  |      0.973
  408         |      13.808      |      13.395  |      0.970
  409         |      13.808      |      13.315  |      0.964
  410         |      13.808      |      13.437  |      0.973
  411         |      13.808      |      13.429  |      0.973
  412         |      13.808      |      13.361  |      0.968
  413         |      13.808      |      13.371  |      0.968
  414         |      13.808      |      13.360  |      0.968
  415         |      13.808      |      13.425  |      0.972
  416         |      13.808      |      13.480  |      0.976
  417         |      13.808      |      13.338  |      0.966
  418         |      13.808      |      13.313  |      0.964
  419         |      13.808      |      13.379  |      0.969
  420         |      13.808      |      13.424  |      0.972
  421         |      13.808      |      13.359  |      0.967
  422         |      13.808      |      13.375  |      0.969
  423         |      13.808      |      13.474  |      0.976
  424         |      13.808      |      13.448  |      0.974
  425         |      13.808      |      13.397  |      0.970
  426         |      13.808      |      13.428  |      0.972
  427         |      13.808      |      13.427  |      0.972
  428         |      13.808      |      13.352  |      0.967
  429         |      13.808      |      13.393  |      0.970
  430         |      13.808      |      13.440  |      0.973
  431         |      13.808      |      13.441  |      0.973
  432         |      13.808      |      13.395  |      0.970
  433         |      13.808      |      13.385  |      0.969
  434         |      13.808      |      13.488  |      0.977
  435         |      13.808      |      13.414  |      0.972
  436         |      13.808      |      13.370  |      0.968
  437         |      13.808      |      13.401  |      0.971
  438         |      13.808      |      13.365  |      0.968
  439         |      13.808      |      13.323  |      0.965
  440         |      13.808      |      13.344  |      0.966
  441         |      13.808      |      13.447  |      0.974
  442         |      13.808      |      13.467  |      0.975
  443         |      13.808      |      13.413  |      0.971
  444         |      13.808      |      13.351  |      0.967
  445         |      13.808      |      13.521  |      0.979
  446         |      13.808      |      13.392  |      0.970
  447         |      13.808      |      13.341  |      0.966
  448         |      13.808      |      13.407  |      0.971
  449         |      13.808      |      13.385  |      0.969
  450         |      13.808      |      13.492  |      0.977
  451         |      13.808      |      13.416  |      0.972
  452         |      13.808      |      13.454  |      0.974
  453         |      13.808      |      13.466  |      0.975
  454         |      13.808      |      13.387  |      0.970
  455         |      13.808      |      13.301  |      0.963
  456         |      13.808      |      13.355  |      0.967
  457         |      13.808      |      13.394  |      0.970
  458         |      13.808      |      13.371  |      0.968
  459         |      13.808      |      13.402  |      0.971
  460         |      13.808      |      13.300  |      0.963
  461         |      13.808      |      13.381  |      0.969
  462         |      13.808      |      13.335  |      0.966
  463         |      13.808      |      13.364  |      0.968
  464         |      13.808      |      13.391  |      0.970
  465         |      13.808      |      13.341  |      0.966
  466         |      13.808      |      13.404  |      0.971
  467         |      13.808      |      13.385  |      0.969
  468         |      13.808      |      13.344  |      0.966
  469         |      13.808      |      13.393  |      0.970
  470         |      13.808      |      13.452  |      0.974
  471         |      13.808      |      13.363  |      0.968
  472         |      13.808      |      13.430  |      0.973
  473         |      13.808      |      13.416  |      0.972
  474         |      13.808      |      13.387  |      0.970
  475         |      13.808      |      13.363  |      0.968
  476         |      13.808      |      13.438  |      0.973
  477         |      13.808      |      13.484  |      0.977
  478         |      13.808      |      13.377  |      0.969
  479         |      13.808      |      13.431  |      0.973
  480         |      13.807      |      13.319  |      0.965
  481         |      13.807      |      13.332  |      0.966
  482         |      13.808      |      13.405  |      0.971
  483         |      13.807      |      13.347  |      0.967
  484         |      13.808      |      13.305  |      0.964
  485         |      13.808      |      13.269  |      0.961
  486         |      13.807      |      13.321  |      0.965
  487         |      13.808      |      13.317  |      0.964
  488         |      13.807      |      13.445  |      0.974
  489         |      13.808      |      13.399  |      0.970
  490         |      13.808      |      13.402  |      0.971
  491         |      13.807      |      13.428  |      0.972
  492         |      13.808      |      13.373  |      0.968
  493         |      13.808      |      13.373  |      0.969
  494         |      13.808      |      13.437  |      0.973
  495         |      13.808      |      13.353  |      0.967
  496         |      13.807      |      13.338  |      0.966
  497         |      13.808      |      13.293  |      0.963
  498         |      13.808      |      13.406  |      0.971
