 Process Rank | Elapsed Time (s) | CPU Time (s) | Ratio CPU/Elapsed
 -------------|------------------|--------------|------------------
  542         |      10.264      |       9.643  |      0.940
  543         |      10.264      |       9.773  |      0.952
  544         |      10.264      |       9.665  |      0.942
  545         |      10.264      |       9.745  |      0.949
  546         |      10.264      |       9.694  |      0.944
  547         |      10.264      |       9.660  |      0.941
  548         |      10.264      |       9.639  |      0.939
  549         |      10.264      |       9.721  |      0.947
  550         |      10.264      |       9.692  |      0.944
  551         |      10.264      |       9.639  |      0.939
  552         |      10.264      |       9.665  |      0.942
  553         |      10.264      |       9.744  |      0.949
  554         |      10.264      |       9.706  |      0.946
  555         |      10.264      |       9.640  |      0.939
  556         |      10.264      |       9.683  |      0.943
  557         |      10.264      |       9.620  |      0.937
  558         |      10.264      |       9.652  |      0.940
  559         |      10.264      |       9.748  |      0.950
  560         |      10.264      |       9.784  |      0.953
  561         |      10.264      |       9.810  |      0.956
  562         |      10.264      |       9.746  |      0.950
  563         |      10.264      |       9.755  |      0.950
  564         |      10.264      |       9.738  |      0.949
  565         |      10.264      |       9.770  |      0.952
  566         |      10.264      |       9.716  |      0.947
  567         |      10.264      |       9.732  |      0.948
  568         |      10.264      |       9.734  |      0.948
  569         |      10.264      |       9.715  |      0.946
  570         |      10.264      |       9.695  |      0.945
  571         |      10.264      |       9.735  |      0.948
  572         |      10.264      |       9.729  |      0.948
  573         |      10.264      |       9.726  |      0.948
  574         |      10.264      |       9.698  |      0.945
  575         |      10.264      |       9.772  |      0.952
  576         |      10.264      |       9.787  |      0.954
  577         |      10.264      |       9.748  |      0.950
  578         |      10.264      |       9.722  |      0.947
  579         |      10.264      |       9.690  |      0.944
  580         |      10.264      |       9.750  |      0.950
  581         |      10.264      |       9.722  |      0.947
  582         |      10.264      |       9.801  |      0.955
  583         |      10.264      |       9.790  |      0.954
  584         |      10.264      |       9.763  |      0.951
  585         |      10.264      |       9.776  |      0.953
  586         |      10.264      |       9.737  |      0.949
  587         |      10.264      |       9.722  |      0.947
  588         |      10.264      |       9.679  |      0.943
  589         |      10.264      |       9.686  |      0.944
  590         |      10.264      |       9.744  |      0.949
  591         |      10.264      |       9.769  |      0.952
  592         |      10.264      |       9.818  |      0.957
  593         |      10.264      |       9.772  |      0.952
  594         |      10.264      |       9.774  |      0.952
  595         |      10.264      |       9.739  |      0.949
  596         |      10.264      |       9.699  |      0.945
  597         |      10.264      |       9.789  |      0.954
  598         |      10.264      |       9.745  |      0.949
  599         |      10.264      |       9.731  |      0.948
  600         |      10.264      |       9.658  |      0.941
  601         |      10.264      |       9.730  |      0.948
  602         |      10.264      |       9.686  |      0.944
  603         |      10.264      |       9.759  |      0.951
  604         |      10.264      |       9.741  |      0.949
  605         |      10.264      |       9.731  |      0.948
  606         |      10.264      |       9.781  |      0.953
  607         |      10.264      |       9.709  |      0.946
  608         |      10.264      |       9.709  |      0.946
  609         |      10.264      |       9.752  |      0.950
  610         |      10.264      |       9.741  |      0.949
  611         |      10.264      |       9.733  |      0.948
  612         |      10.264      |       9.770  |      0.952
  613         |      10.264      |       9.741  |      0.949
  614         |      10.264      |       9.706  |      0.946
  615         |      10.264      |       9.726  |      0.948
  616         |      10.264      |       9.688  |      0.944
  617         |      10.264      |       9.744  |      0.949
  618         |      10.264      |       9.698  |      0.945
  619         |      10.264      |       9.682  |      0.943
  620         |      10.264      |       9.734  |      0.948
  621         |      10.264      |       9.712  |      0.946
  622         |      10.264      |       9.725  |      0.948
  623         |      10.264      |       9.711  |      0.946
  624         |      10.264      |       9.700  |      0.945
  625         |      10.264      |       9.724  |      0.947
  626         |      10.264      |       9.728  |      0.948
  627         |      10.264      |       9.722  |      0.947
  628         |      10.264      |       9.816  |      0.956
  629         |      10.264      |       9.829  |      0.958
  630         |      10.264      |       9.743  |      0.949
  631         |      10.264      |       9.719  |      0.947
  632         |      10.264      |       9.721  |      0.947
  633         |      10.264      |       9.768  |      0.952
  634         |      10.264      |       9.747  |      0.950
  635         |      10.264      |       9.709  |      0.946
  636         |      10.264      |       9.791  |      0.954
  637         |      10.264      |       9.708  |      0.946
  638         |      10.264      |       9.826  |      0.957
  639         |      10.264      |       9.730  |      0.948
  640         |      10.264      |       9.719  |      0.947
  641         |      10.264      |       9.804  |      0.955
  642         |      10.264      |       9.753  |      0.950
  643         |      10.264      |       9.745  |      0.949
  644         |      10.264      |       9.766  |      0.951
  645         |      10.264      |       9.754  |      0.950
  646         |      10.264      |       9.742  |      0.949
  647         |      10.264      |       9.740  |      0.949
  648         |      10.264      |       9.787  |      0.954
  649         |      10.264      |       9.703  |      0.945
  650         |      10.264      |       9.745  |      0.949
  651         |      10.264      |       9.706  |      0.946
  652         |      10.264      |       9.783  |      0.953
  653         |      10.264      |       9.738  |      0.949
  654         |      10.264      |       9.700  |      0.945
  655         |      10.264      |       9.728  |      0.948
  656         |      10.264      |       9.748  |      0.950
  657         |      10.264      |       9.760  |      0.951
  658         |      10.264      |       9.816  |      0.956
  659         |      10.264      |       9.736  |      0.949
  660         |      10.264      |       9.792  |      0.954
  661         |      10.264      |       9.727  |      0.948
  662         |      10.264      |       9.718  |      0.947
  663         |      10.264      |       9.722  |      0.947
  664         |      10.264      |       9.698  |      0.945
  665         |      10.264      |       9.684  |      0.943
  666         |      10.264      |       9.732  |      0.948
  667         |      10.264      |       9.792  |      0.954
  668         |      10.264      |       9.755  |      0.950
  669         |      10.264      |       9.665  |      0.942
  670         |      10.264      |       9.688  |      0.944
  671         |      10.264      |       9.694  |      0.945
  672         |      10.264      |       9.746  |      0.950
  673         |      10.264      |       9.755  |      0.950
  674         |      10.264      |       9.701  |      0.945
  675         |      10.264      |       9.756  |      0.950
  676         |      10.264      |       9.725  |      0.947
  677         |      10.264      |       9.741  |      0.949
  678         |      10.264      |       9.695  |      0.945
  679         |      10.264      |       9.768  |      0.952
  680         |      10.264      |       9.749  |      0.950
  681         |      10.264      |       9.846  |      0.959
  682         |      10.264      |       9.758  |      0.951
  683         |      10.264      |       9.754  |      0.950
  684         |      10.264      |       9.816  |      0.956
  685         |      10.264      |       9.734  |      0.948
  686         |      10.264      |       9.772  |      0.952
  687         |      10.264      |       9.828  |      0.958
  688         |      10.264      |       9.795  |      0.954
  689         |      10.264      |       9.748  |      0.950
  690         |      10.264      |       9.849  |      0.960
  691         |      10.264      |       9.772  |      0.952
  692         |      10.264      |       9.695  |      0.945
  693         |      10.264      |       9.837  |      0.958
  694         |      10.264      |       9.806  |      0.955
  695         |      10.264      |       9.784  |      0.953
  696         |      10.264      |       9.712  |      0.946
  697         |      10.264      |       9.798  |      0.955
  698         |      10.264      |       9.758  |      0.951
  699         |      10.264      |       9.787  |      0.954
  700         |      10.264      |       9.778  |      0.953
  701         |      10.264      |       9.736  |      0.949
  702         |      10.264      |       9.733  |      0.948
  703         |      10.264      |       9.749  |      0.950
  704         |      10.264      |       9.759  |      0.951
  705         |      10.264      |       9.827  |      0.957
  706         |      10.264      |       9.801  |      0.955
  707         |      10.264      |       9.781  |      0.953
  708         |      10.264      |       9.783  |      0.953
  709         |      10.264      |       9.717  |      0.947
  710         |      10.264      |       9.828  |      0.958
  711         |      10.264      |       9.771  |      0.952
  712         |      10.264      |       9.850  |      0.960
  713         |      10.264      |       9.795  |      0.954
  714         |      10.264      |       9.766  |      0.951
  715         |      10.264      |       9.842  |      0.959
  716         |      10.264      |       9.808  |      0.956
  717         |      10.264      |       9.737  |      0.949
  718         |      10.264      |       9.740  |      0.949
  719         |      10.264      |       9.721  |      0.947
  720         |      10.264      |       9.728  |      0.948
  721         |      10.264      |       9.774  |      0.952
  722         |      10.264      |       9.722  |      0.947
  723         |      10.264      |       9.749  |      0.950
  724         |      10.264      |       9.791  |      0.954
  725         |      10.264      |       9.735  |      0.948
  726         |      10.264      |       9.804  |      0.955
  727         |      10.264      |       9.847  |      0.959
  728         |      10.264      |       9.757  |      0.951
  729         |      10.264      |       9.804  |      0.955
  730         |      10.264      |       9.782  |      0.953
  731         |      10.264      |       9.804  |      0.955
  732         |      10.264      |       9.761  |      0.951
  733         |      10.264      |       9.767  |      0.952
  734         |      10.264      |       9.789  |      0.954
  735         |      10.264      |       9.754  |      0.950
  736         |      10.264      |       9.799  |      0.955
  737         |      10.264      |       9.779  |      0.953
  738         |      10.264      |       9.733  |      0.948
  739         |      10.264      |       9.757  |      0.951
  740         |      10.264      |       9.765  |      0.951
  741         |      10.264      |       9.804  |      0.955
  742         |      10.264      |       9.734  |      0.948
  743         |      10.264      |       9.777  |      0.953
  744         |      10.264      |       9.698  |      0.945
  745         |      10.264      |       9.807  |      0.955
  746         |      10.264      |       9.781  |      0.953
  747         |      10.264      |       9.784  |      0.953
  748         |      10.264      |       9.797  |      0.955
  749         |      10.264      |       9.771  |      0.952
  750         |      10.264      |       9.823  |      0.957
  751         |      10.264      |       9.767  |      0.952
  752         |      10.264      |       9.756  |      0.951
  753         |      10.264      |       9.728  |      0.948
  754         |      10.264      |       9.736  |      0.949
  755         |      10.264      |       9.723  |      0.947
  756         |      10.264      |       9.823  |      0.957
  757         |      10.264      |       9.808  |      0.956
  758         |      10.264      |       9.792  |      0.954
  759         |      10.264      |       9.816  |      0.956
  760         |      10.264      |       9.697  |      0.945
  761         |      10.264      |       9.686  |      0.944
  762         |      10.264      |       9.711  |      0.946
  763         |      10.264      |       9.764  |      0.951
  764         |      10.264      |       9.762  |      0.951
  765         |      10.264      |       9.738  |      0.949
  766         |      10.264      |       9.742  |      0.949
  767         |      10.264      |       9.765  |      0.951
  768         |      10.264      |       9.786  |      0.953
  769         |      10.264      |       9.692  |      0.944
  770         |      10.264      |       9.724  |      0.947
  771         |      10.264      |       9.726  |      0.948
  772         |      10.264      |       9.760  |      0.951
  773         |      10.264      |       9.731  |      0.948
  774         |      10.264      |       9.752  |      0.950
  775         |      10.264      |       9.737  |      0.949
  776         |      10.264      |       9.719  |      0.947
  777         |      10.264      |       9.725  |      0.948
  778         |      10.264      |       9.737  |      0.949
  779         |      10.264      |       9.705  |      0.946
  780         |      10.264      |       9.666  |      0.942
  781         |      10.264      |       9.722  |      0.947
  782         |      10.264      |       9.735  |      0.948
  783         |      10.264      |       9.734  |      0.948
  784         |      10.264      |       9.686  |      0.944
  785         |      10.264      |       9.673  |      0.942
  786         |      10.264      |       9.681  |      0.943
  787         |      10.264      |       9.687  |      0.944
  788         |      10.264      |       9.717  |      0.947
  789         |      10.264      |       9.709  |      0.946
  790         |      10.264      |       9.724  |      0.947
  791         |      10.264      |       9.688  |      0.944
  792         |      10.264      |       9.893  |      0.964
  793         |      10.264      |       9.738  |      0.949
  794         |      10.264      |       9.737  |      0.949
  795         |      10.264      |       9.683  |      0.943
  796         |      10.264      |       9.761  |      0.951
  797         |      10.264      |       9.759  |      0.951
  798         |      10.264      |       9.694  |      0.944
  799         |      10.264      |       9.721  |      0.947
  800         |      10.264      |       9.741  |      0.949
  801         |      10.264      |       9.767  |      0.952
  802         |      10.264      |       9.799  |      0.955
  803         |      10.264      |       9.778  |      0.953
  804         |      10.264      |       9.711  |      0.946
  805         |      10.264      |       9.780  |      0.953
  806         |      10.264      |       9.752  |      0.950
  807         |      10.264      |       9.781  |      0.953
  808         |      10.264      |       9.728  |      0.948
  809         |      10.264      |       9.741  |      0.949
  810         |      10.264      |       9.740  |      0.949
  811         |      10.264      |       9.811  |      0.956
  812         |      10.264      |       9.881  |      0.963
  813         |      10.264      |       9.794  |      0.954
  814         |      10.264      |       9.739  |      0.949
  815         |      10.264      |       9.789  |      0.954
  816         |      10.264      |       9.739  |      0.949
  817         |      10.264      |       9.761  |      0.951
  818         |      10.264      |       9.736  |      0.949
  819         |      10.264      |       9.721  |      0.947
  820         |      10.264      |       9.811  |      0.956
  821         |      10.264      |       9.775  |      0.952
  822         |      10.264      |       9.757  |      0.951
  823         |      10.264      |       9.706  |      0.946
  824         |      10.264      |       9.743  |      0.949
  825         |      10.264      |       9.775  |      0.952
  826         |      10.264      |       9.750  |      0.950
  827         |      10.264      |       9.771  |      0.952
  828         |      10.264      |       9.761  |      0.951
  829         |      10.264      |       9.782  |      0.953
  830         |      10.264      |       9.760  |      0.951
  831         |      10.264      |       9.789  |      0.954
  832         |      10.264      |       9.734  |      0.948
  833         |      10.264      |       9.732  |      0.948
  834         |      10.264      |       9.725  |      0.948
  835         |      10.264      |       9.766  |      0.951
  836         |      10.264      |       9.810  |      0.956
  837         |      10.264      |       9.801  |      0.955
  838         |      10.264      |       9.759  |      0.951
  839         |      10.264      |       9.793  |      0.954
  840         |      10.264      |       9.767  |      0.952
  841         |      10.264      |       9.772  |      0.952
  842         |      10.264      |       9.772  |      0.952
  843         |      10.264      |       9.779  |      0.953
  844         |      10.264      |       9.873  |      0.962
  845         |      10.264      |       9.719  |      0.947
  846         |      10.264      |       9.821  |      0.957
  847         |      10.264      |       9.843  |      0.959
  848         |      10.264      |       9.733  |      0.948
  849         |      10.264      |       9.788  |      0.954
  850         |      10.264      |       9.834  |      0.958
  851         |      10.264      |       9.824  |      0.957
  852         |      10.264      |       9.819  |      0.957
  853         |      10.264      |       9.761  |      0.951
  854         |      10.264      |       9.792  |      0.954
  855         |      10.264      |       9.798  |      0.955
  856         |      10.264      |       9.802  |      0.955
  857         |      10.264      |       9.835  |      0.958
  858         |      10.264      |       9.766  |      0.952
  859         |      10.264      |       9.750  |      0.950
  860         |      10.264      |       9.767  |      0.952
  861         |      10.264      |       9.764  |      0.951
  862         |      10.264      |       9.793  |      0.954
  863         |      10.264      |       9.746  |      0.950
  864         |      10.264      |       9.793  |      0.954
  865         |      10.264      |       9.725  |      0.948
  866         |      10.264      |       9.757  |      0.951
  867         |      10.264      |       9.664  |      0.942
  868         |      10.264      |       9.739  |      0.949
  869         |      10.264      |       9.776  |      0.952
  870         |      10.264      |       9.759  |      0.951
  871         |      10.264      |       9.814  |      0.956
  872         |      10.264      |       9.760  |      0.951
  873         |      10.264      |       9.794  |      0.954
  874         |      10.264      |       9.787  |      0.954
  875         |      10.264      |       9.774  |      0.952
  876         |      10.264      |       9.740  |      0.949
  877         |      10.264      |       9.806  |      0.955
  878         |      10.264      |       9.756  |      0.951
  879         |      10.264      |       9.806  |      0.955
  880         |      10.264      |       9.839  |      0.959
  881         |      10.264      |       9.782  |      0.953
  882         |      10.264      |       9.804  |      0.955
  883         |      10.264      |       9.819  |      0.957
  884         |      10.264      |       9.843  |      0.959
  885         |      10.264      |       9.823  |      0.957
  886         |      10.264      |       9.790  |      0.954
  887         |      10.264      |       9.848  |      0.959
  888         |      10.264      |       9.816  |      0.956
  889         |      10.264      |       9.777  |      0.953
  890         |      10.264      |       9.828  |      0.958
  891         |      10.264      |       9.811  |      0.956
  892         |      10.264      |       9.750  |      0.950
  893         |      10.264      |       9.757  |      0.951
  894         |      10.264      |       9.796  |      0.954
  895         |      10.264      |       9.763  |      0.951
  896         |      10.264      |       9.761  |      0.951
  897         |      10.264      |       9.793  |      0.954
  898         |      10.264      |       9.780  |      0.953
  899         |      10.264      |       9.809  |      0.956
  900         |      10.264      |       9.764  |      0.951
  901         |      10.264      |       9.794  |      0.954
  902         |      10.264      |       9.798  |      0.955
  903         |      10.264      |       9.770  |      0.952
  904         |      10.264      |       9.747  |      0.950
  905         |      10.264      |       9.806  |      0.955
  906         |      10.264      |       9.786  |      0.953
  907         |      10.264      |       9.802  |      0.955
  908         |      10.264      |       9.786  |      0.953
  909         |      10.264      |       9.779  |      0.953
  910         |      10.264      |       9.783  |      0.953
  911         |      10.264      |       9.763  |      0.951
  912         |      10.264      |       9.822  |      0.957
  913         |      10.264      |       9.740  |      0.949
  914         |      10.264      |       9.784  |      0.953
  915         |      10.264      |       9.839  |      0.959
  916         |      10.264      |       9.737  |      0.949
  917         |      10.264      |       9.805  |      0.955
  918         |      10.264      |       9.795  |      0.954
  919         |      10.264      |       9.801  |      0.955
  920         |      10.264      |       9.722  |      0.947
  921         |      10.264      |       9.804  |      0.955
  922         |      10.264      |       9.737  |      0.949
  923         |      10.264      |       9.810  |      0.956
  924         |      10.264      |       9.814  |      0.956
  925         |      10.264      |       9.674  |      0.943
  926         |      10.264      |       9.801  |      0.955
  927         |      10.264      |       9.765  |      0.951
  928         |      10.264      |       9.835  |      0.958
  929         |      10.264      |       9.807  |      0.956
  930         |      10.264      |       9.775  |      0.952
  931         |      10.264      |       9.724  |      0.947
  932         |      10.264      |       9.697  |      0.945
  933         |      10.264      |       9.745  |      0.949
  934         |      10.264      |       9.778  |      0.953
  935         |      10.264      |       9.756  |      0.951
  936         |      10.264      |       9.747  |      0.950
  937         |      10.264      |       9.818  |      0.957
  938         |      10.264      |       9.734  |      0.948
  939         |      10.264      |       9.675  |      0.943
  940         |      10.264      |       9.720  |      0.947
  941         |      10.264      |       9.803  |      0.955
  942         |      10.264      |       9.741  |      0.949
  943         |      10.264      |       9.730  |      0.948
  944         |      10.264      |       9.680  |      0.943
  945         |      10.264      |       9.760  |      0.951
  946         |      10.264      |       9.879  |      0.962
  947         |      10.264      |       9.806  |      0.955
  948         |      10.264      |       9.793  |      0.954
  949         |      10.264      |       9.787  |      0.954
  950         |      10.264      |       9.757  |      0.951
  951         |      10.264      |       9.768  |      0.952
  952         |      10.264      |       9.828  |      0.958
  953         |      10.264      |       9.832  |      0.958
  954         |      10.264      |       9.772  |      0.952
  955         |      10.264      |       9.826  |      0.957
  956         |      10.264      |       9.757  |      0.951
  957         |      10.264      |       9.881  |      0.963
  958         |      10.264      |       9.737  |      0.949
  959         |      10.264      |       9.813  |      0.956
  960         |      10.264      |       9.851  |      0.960
  961         |      10.264      |       9.791  |      0.954
  962         |      10.264      |       9.777  |      0.953
  963         |      10.264      |       9.704  |      0.945
  964         |      10.264      |       9.790  |      0.954
  965         |      10.264      |       9.752  |      0.950
  966         |      10.264      |       9.764  |      0.951
  967         |      10.264      |       9.828  |      0.958
  968         |      10.264      |       9.774  |      0.952
  969         |      10.264      |       9.783  |      0.953
  970         |      10.264      |       9.776  |      0.952
  971         |      10.264      |       9.852  |      0.960
  972         |      10.264      |       9.725  |      0.947
  973         |      10.264      |       9.761  |      0.951
  974         |      10.264      |       9.765  |      0.951
  975         |      10.264      |       9.745  |      0.949
  976         |      10.264      |       9.773  |      0.952
  977         |      10.264      |       9.707  |      0.946
  978         |      10.264      |       9.792  |      0.954
  979         |      10.264      |       9.677  |      0.943
  980         |      10.264      |       9.818  |      0.957
  981         |      10.264      |       9.726  |      0.948
  982         |      10.264      |       9.794  |      0.954
  983         |      10.264      |       9.814  |      0.956
  984         |      10.264      |       9.741  |      0.949
  985         |      10.264      |       9.847  |      0.959
  986         |      10.264      |       9.780  |      0.953
  987         |      10.264      |       9.793  |      0.954
  988         |      10.264      |       9.730  |      0.948
  989         |      10.264      |       9.769  |      0.952
  990         |      10.264      |       9.759  |      0.951
  991         |      10.264      |       9.799  |      0.955
  992         |      10.264      |       9.833  |      0.958
  993         |      10.264      |       9.776  |      0.953
  994         |      10.264      |       9.810  |      0.956
  995         |      10.264      |       9.761  |      0.951
  996         |      10.264      |       9.818  |      0.957
  997         |      10.264      |       9.848  |      0.959
  998         |      10.264      |       9.812  |      0.956
  999         |      10.264      |       9.768  |      0.952
 1000         |      10.264      |       9.730  |      0.948
 1001         |      10.264      |       9.738  |      0.949
 1002         |      10.264      |       9.708  |      0.946
 1003         |      10.264      |       9.761  |      0.951
 1004         |      10.264      |       9.714  |      0.946
 1005         |      10.264      |       9.695  |      0.945
 1006         |      10.264      |       9.680  |      0.943
 1007         |      10.264      |       9.679  |      0.943
 1008         |      10.264      |       9.732  |      0.948
 1009         |      10.264      |       9.731  |      0.948
 1010         |      10.264      |       9.682  |      0.943
 1011         |      10.264      |       9.695  |      0.945
 1012         |      10.264      |       9.665  |      0.942
 1013         |      10.264      |       9.688  |      0.944
 1014         |      10.264      |       9.709  |      0.946
 1015         |      10.264      |       9.692  |      0.944
 1016         |      10.264      |       9.711  |      0.946
 1017         |      10.264      |       9.677  |      0.943
 1018         |      10.264      |       9.702  |      0.945
 1019         |      10.264      |       9.729  |      0.948
 1020         |      10.264      |       9.716  |      0.947
 1021         |      10.264      |       9.669  |      0.942
 1022         |      10.264      |       9.716  |      0.947
 1023         |      10.264      |       9.682  |      0.943
 1024         |      10.264      |       9.704  |      0.945
 1025         |      10.264      |       9.731  |      0.948
 1026         |      10.264      |       9.726  |      0.948
 1027         |      10.264      |       9.714  |      0.946
 1028         |      10.264      |       9.688  |      0.944
 1029         |      10.264      |       9.700  |      0.945
 1030         |      10.264      |       9.699  |      0.945
 1031         |      10.264      |       9.698  |      0.945
 1032         |      10.264      |       9.751  |      0.950
 1033         |      10.264      |       9.703  |      0.945
 1034         |      10.264      |       9.648  |      0.940
 1035         |      10.264      |       9.702  |      0.945
 1036         |      10.264      |       9.698  |      0.945
 1037         |      10.264      |       9.689  |      0.944
 1038         |      10.264      |       9.685  |      0.944
 1039         |      10.264      |       9.741  |      0.949
 1040         |      10.264      |       9.735  |      0.948
 1041         |      10.264      |       9.730  |      0.948
 1042         |      10.264      |       9.837  |      0.958
 1043         |      10.264      |       9.761  |      0.951
 1044         |      10.264      |       9.813  |      0.956
 1045         |      10.264      |       9.713  |      0.946
 1046         |      10.264      |       9.714  |      0.946
 1047         |      10.264      |       9.777  |      0.953
 1048         |      10.264      |       9.725  |      0.948
 1049         |      10.264      |       9.810  |      0.956
 1050         |      10.264      |       9.801  |      0.955
 1051         |      10.264      |       9.754  |      0.950
 1052         |      10.264      |       9.741  |      0.949
 1053         |      10.264      |       9.682  |      0.943
 1054         |      10.264      |       9.792  |      0.954
 1055         |      10.264      |       9.850  |      0.960
 1056         |      10.264      |       9.768  |      0.952
 1057         |      10.264      |       9.697  |      0.945
 1058         |      10.264      |       9.767  |      0.952
 1059         |      10.264      |       9.701  |      0.945
 1060         |      10.264      |       9.781  |      0.953
 1061         |      10.264      |       9.773  |      0.952
 1062         |      10.264      |       9.736  |      0.949
 1063         |      10.264      |       9.689  |      0.944
 1064         |      10.264      |       9.753  |      0.950
 1065         |      10.264      |       9.790  |      0.954
 1066         |      10.264      |       9.781  |      0.953
 1067         |      10.264      |       9.733  |      0.948
 1068         |      10.264      |       9.743  |      0.949
 1069         |      10.264      |       9.697  |      0.945
 1070         |      10.264      |       9.756  |      0.951
 1071         |      10.264      |       9.696  |      0.945
 1072         |      10.264      |       9.772  |      0.952
 1073         |      10.264      |       9.714  |      0.946
 1074         |      10.264      |       9.782  |      0.953
 1075         |      10.264      |       9.771  |      0.952
 1076         |      10.264      |       9.808  |      0.956
 1077         |      10.264      |       9.770  |      0.952
 1078         |      10.264      |       9.860  |      0.961
 1079         |      10.264      |       9.798  |      0.955
 1080         |      10.264      |       9.746  |      0.950
 1081         |      10.264      |       9.690  |      0.944
 1082         |      10.264      |       9.748  |      0.950
 1083         |      10.264      |       9.759  |      0.951
 1084         |      10.264      |       9.796  |      0.954
 1085         |      10.264      |       9.766  |      0.952
 1086         |      10.264      |       9.806  |      0.955
 1087         |      10.264      |       9.752  |      0.950
 1088         |      10.264      |       9.865  |      0.961
 1089         |      10.264      |       9.749  |      0.950
 1090         |      10.264      |       9.824  |      0.957
 1091         |      10.264      |       9.728  |      0.948
 1092         |      10.264      |       9.853  |      0.960
 1093         |      10.264      |       9.709  |      0.946
 1094         |      10.264      |       9.789  |      0.954
 1095         |      10.264      |       9.713  |      0.946
 1096         |      10.264      |       9.728  |      0.948
 1097         |      10.264      |       9.764  |      0.951
 1098         |      10.264      |       9.730  |      0.948
 1099         |      10.264      |       9.788  |      0.954
 1100         |      10.264      |       9.753  |      0.950
 1101         |      10.264      |       9.746  |      0.950
 1102         |      10.264      |       9.704  |      0.945
 1103         |      10.264      |       9.786  |      0.953
 1104         |      10.264      |       9.720  |      0.947
 1105         |      10.264      |       9.735  |      0.948
 1106         |      10.264      |       9.776  |      0.953
 1107         |      10.264      |       9.786  |      0.953
 1108         |      10.264      |       9.696  |      0.945
 1109         |      10.264      |       9.695  |      0.945
 1110         |      10.264      |       9.734  |      0.948
 1111         |      10.264      |       9.722  |      0.947
 1112         |      10.264      |       9.775  |      0.952
 1113         |      10.264      |       9.727  |      0.948
 1114         |      10.264      |       9.848  |      0.960
 1115         |      10.264      |       9.731  |      0.948
 1116         |      10.264      |       9.721  |      0.947
 1117         |      10.264      |       9.774  |      0.952
 1118         |      10.264      |       9.795  |      0.954
 1119         |      10.264      |       9.852  |      0.960
 1120         |      10.264      |       9.706  |      0.946
 1121         |      10.264      |       9.771  |      0.952
 1122         |      10.264      |       9.696  |      0.945
 1123         |      10.264      |       9.763  |      0.951
 1124         |      10.264      |       9.768  |      0.952
 1125         |      10.264      |       9.737  |      0.949
 1126         |      10.264      |       9.762  |      0.951
 1127         |      10.264      |       9.751  |      0.950
 1128         |      10.264      |       9.781  |      0.953
 1129         |      10.264      |       9.752  |      0.950
 1130         |      10.264      |       9.647  |      0.940
 1131         |      10.264      |       9.784  |      0.953
 1132         |      10.264      |       9.719  |      0.947
 1133         |      10.264      |       9.728  |      0.948
 1134         |      10.264      |       9.657  |      0.941
 1135         |      10.264      |       9.704  |      0.945
 1136         |      10.264      |       9.655  |      0.941
 1137         |      10.264      |       9.715  |      0.946
 1138         |      10.264      |       9.775  |      0.952
 1139         |      10.264      |       9.717  |      0.947
 1140         |      10.264      |       9.756  |      0.950
 1141         |      10.264      |       9.666  |      0.942
 1142         |      10.264      |       9.689  |      0.944
 1143         |      10.264      |       9.740  |      0.949
 1144         |      10.264      |       9.690  |      0.944
 1145         |      10.264      |       9.753  |      0.950
 1146         |      10.264      |       9.756  |      0.951
 1147         |      10.264      |       9.722  |      0.947
 1148         |      10.264      |       9.743  |      0.949
 1149         |      10.264      |       9.709  |      0.946
 1150         |      10.264      |       9.744  |      0.949
 1151         |      10.264      |       9.700  |      0.945
 1152         |      10.264      |       9.842  |      0.959
 1153         |      10.264      |       9.779  |      0.953
 1154         |      10.264      |       9.725  |      0.948
 1155         |      10.264      |       9.771  |      0.952
 1156         |      10.264      |       9.687  |      0.944
 1157         |      10.264      |       9.787  |      0.953
 1158         |      10.264      |       9.846  |      0.959
 1159         |      10.264      |       9.786  |      0.953
 1160         |      10.264      |       9.710  |      0.946
 1161         |      10.264      |       9.749  |      0.950
 1162         |      10.264      |       9.648  |      0.940
 1163         |      10.264      |       9.689  |      0.944
 1164         |      10.264      |       9.667  |      0.942
 1165         |      10.264      |       9.685  |      0.944
 1166         |      10.264      |       9.628  |      0.938
 1167         |      10.264      |       9.801  |      0.955
 1168         |      10.264      |       9.717  |      0.947
 1169         |      10.264      |       9.730  |      0.948
 1170         |      10.264      |       9.773  |      0.952
 1171         |      10.264      |       9.735  |      0.948
 1172         |      10.264      |       9.740  |      0.949
 1173         |      10.264      |       9.717  |      0.947
 1174         |      10.264      |       9.708  |      0.946
 1175         |      10.264      |       9.802  |      0.955
 1176         |      10.264      |       9.698  |      0.945
 1177         |      10.264      |       9.717  |      0.947
 1178         |      10.264      |       9.692  |      0.944
 1179         |      10.264      |       9.657  |      0.941
 1180         |      10.264      |       9.702  |      0.945
 1181         |      10.264      |       9.725  |      0.948
 1182         |      10.264      |       9.721  |      0.947
 1183         |      10.264      |       9.758  |      0.951
 1184         |      10.264      |       9.691  |      0.944
 1185         |      10.264      |       9.705  |      0.946
 1186         |      10.264      |       9.667  |      0.942
 1187         |      10.264      |       9.713  |      0.946
 1188         |      10.264      |       9.777  |      0.953
 1189         |      10.264      |       9.696  |      0.945
 1190         |      10.264      |       9.819  |      0.957
 1191         |      10.264      |       9.702  |      0.945
 1192         |      10.264      |       9.751  |      0.950
 1193         |      10.264      |       9.695  |      0.945
 1194         |      10.264      |       9.724  |      0.947
 1195         |      10.264      |       9.812  |      0.956
