 Process Rank | Elapsed Time (s) | CPU Time (s) | Ratio CPU/Elapsed
 -------------|------------------|--------------|------------------
  316         |      18.269      |      17.764  |      0.972
  317         |      18.269      |      17.772  |      0.973
  318         |      18.269      |      17.768  |      0.973
  319         |      18.269      |      17.736  |      0.971
  320         |      18.269      |      17.776  |      0.973
  321         |      18.269      |      17.744  |      0.971
  322         |      18.269      |      17.792  |      0.974
  323         |      18.269      |      17.752  |      0.972
  324         |      18.269      |      17.784  |      0.973
  325         |      18.269      |      17.756  |      0.972
  326         |      18.269      |      17.764  |      0.972
  327         |      18.269      |      17.768  |      0.973
  328         |      18.269      |      17.764  |      0.972
  329         |      18.269      |      17.792  |      0.974
  330         |      18.269      |      17.796  |      0.974
  331         |      18.269      |      17.872  |      0.978
  332         |      18.269      |      17.824  |      0.976
  333         |      18.269      |      17.772  |      0.973
  334         |      18.269      |      17.792  |      0.974
  335         |      18.269      |      17.792  |      0.974
  336         |      18.269      |      17.752  |      0.972
  337         |      18.269      |      17.820  |      0.975
  338         |      18.269      |      17.788  |      0.974
  339         |      18.269      |      17.816  |      0.975
  340         |      18.269      |      17.832  |      0.976
  341         |      18.269      |      17.844  |      0.977
  342         |      18.269      |      17.816  |      0.975
  343         |      18.269      |      17.816  |      0.975
  344         |      18.269      |      17.864  |      0.978
  345         |      18.269      |      17.780  |      0.973
  346         |      18.269      |      17.820  |      0.975
  347         |      18.269      |      17.812  |      0.975
  348         |      18.269      |      17.824  |      0.976
  349         |      18.269      |      17.828  |      0.976
  350         |      18.269      |      17.784  |      0.973
  351         |      18.269      |      17.796  |      0.974
  352         |      18.269      |      17.788  |      0.974
  353         |      18.269      |      17.792  |      0.974
  354         |      18.269      |      17.816  |      0.975
  355         |      18.269      |      17.792  |      0.974
  356         |      18.269      |      17.804  |      0.975
  357         |      18.269      |      17.792  |      0.974
  358         |      18.269      |      17.796  |      0.974
  359         |      18.269      |      17.808  |      0.975
  360         |      18.269      |      17.812  |      0.975
  361         |      18.269      |      17.836  |      0.976
  362         |      18.269      |      17.820  |      0.975
  363         |      18.269      |      17.872  |      0.978
  364         |      18.269      |      17.852  |      0.977
  365         |      18.269      |      17.804  |      0.975
  366         |      18.269      |      17.828  |      0.976
  367         |      18.269      |      17.828  |      0.976
  368         |      18.269      |      17.844  |      0.977
  369         |      18.269      |      17.812  |      0.975
  370         |      18.269      |      17.744  |      0.971
  371         |      18.269      |      17.836  |      0.976
  372         |      18.269      |      17.812  |      0.975
  373         |      18.269      |      17.820  |      0.975
  374         |      18.269      |      17.748  |      0.971
  375         |      18.269      |      17.772  |      0.973
  376         |      18.269      |      17.852  |      0.977
  377         |      18.269      |      17.840  |      0.977
  378         |      18.269      |      17.768  |      0.973
  379         |      18.269      |      17.848  |      0.977
  380         |      18.269      |      17.736  |      0.971
  381         |      18.269      |      17.848  |      0.977
  382         |      18.269      |      17.852  |      0.977
  383         |      18.269      |      17.856  |      0.977
  384         |      18.269      |      17.836  |      0.976
  385         |      18.269      |      17.884  |      0.979
