 Process Rank | Elapsed Time (s) | CPU Time (s) | Ratio CPU/Elapsed
 -------------|------------------|--------------|------------------
  489         |      15.992      |      14.819  |      0.927
  490         |      15.991      |      14.855  |      0.929
  491         |      15.992      |      14.853  |      0.929
  492         |      15.992      |      14.920  |      0.933
  493         |      15.992      |      14.876  |      0.930
  494         |      15.991      |      15.001  |      0.938
  495         |      15.991      |      14.927  |      0.933
  496         |      15.991      |      14.879  |      0.930
  497         |      15.992      |      14.969  |      0.936
  498         |      15.991      |      14.888  |      0.931
  499         |      15.991      |      14.933  |      0.934
  500         |      15.992      |      14.924  |      0.933
  501         |      15.992      |      14.876  |      0.930
  502         |      15.992      |      14.958  |      0.935
  503         |      15.991      |      14.891  |      0.931
  504         |      15.992      |      14.820  |      0.927
  505         |      15.992      |      14.901  |      0.932
  506         |      15.992      |      15.045  |      0.941
  507         |      15.992      |      14.884  |      0.931
  508         |      15.992      |      14.878  |      0.930
  509         |      15.992      |      15.051  |      0.941
  510         |      15.992      |      14.943  |      0.934
  511         |      15.992      |      15.041  |      0.941
  512         |      15.992      |      15.052  |      0.941
  513         |      15.992      |      14.931  |      0.934
  514         |      15.992      |      14.946  |      0.935
  515         |      15.992      |      15.039  |      0.940
  516         |      15.992      |      14.996  |      0.938
  517         |      15.992      |      14.964  |      0.936
  518         |      15.992      |      14.943  |      0.934
  519         |      15.992      |      15.131  |      0.946
  520         |      15.992      |      14.905  |      0.932
  521         |      15.992      |      14.950  |      0.935
  522         |      15.992      |      15.092  |      0.944
  523         |      15.992      |      15.079  |      0.943
  524         |      15.992      |      14.975  |      0.936
  525         |      15.992      |      14.950  |      0.935
  526         |      15.992      |      14.980  |      0.937
  527         |      15.992      |      15.027  |      0.940
  528         |      15.992      |      15.128  |      0.946
  529         |      15.992      |      14.947  |      0.935
  530         |      15.992      |      14.920  |      0.933
  531         |      15.992      |      14.930  |      0.934
  532         |      15.992      |      14.972  |      0.936
  533         |      15.992      |      15.155  |      0.948
  534         |      15.992      |      15.118  |      0.945
  535         |      15.992      |      15.107  |      0.945
  536         |      15.992      |      14.976  |      0.936
  537         |      15.992      |      15.044  |      0.941
  538         |      15.992      |      15.006  |      0.938
  539         |      15.992      |      15.000  |      0.938
  540         |      15.992      |      14.961  |      0.936
  541         |      15.992      |      15.024  |      0.940
  542         |      15.992      |      15.013  |      0.939
  543         |      15.992      |      14.987  |      0.937
  544         |      15.992      |      15.044  |      0.941
