 Process Rank | Elapsed Time (s) | CPU Time (s) | Ratio CPU/Elapsed
 -------------|------------------|--------------|------------------
  484         |      25.633      |      24.983  |      0.975
  485         |      25.633      |      24.955  |      0.974
  486         |      25.633      |      25.012  |      0.976
  487         |      25.633      |      25.021  |      0.976
  488         |      25.633      |      24.961  |      0.974
  489         |      25.633      |      25.075  |      0.978
  490         |      25.633      |      25.001  |      0.975
  491         |      25.633      |      24.999  |      0.975
  492         |      25.633      |      25.001  |      0.975
  493         |      25.633      |      25.096  |      0.979
  494         |      25.633      |      25.013  |      0.976
  495         |      25.633      |      25.018  |      0.976
  496         |      25.633      |      25.135  |      0.981
  497         |      25.633      |      25.045  |      0.977
  498         |      25.633      |      25.088  |      0.979
  499         |      25.634      |      25.125  |      0.980
  500         |      25.633      |      25.073  |      0.978
  501         |      25.633      |      24.988  |      0.975
  502         |      25.633      |      25.002  |      0.975
  503         |      25.633      |      25.058  |      0.978
  504         |      25.633      |      25.072  |      0.978
  505         |      25.633      |      25.096  |      0.979
  506         |      25.633      |      25.039  |      0.977
  507         |      25.633      |      25.131  |      0.980
  508         |      25.633      |      25.021  |      0.976
  509         |      25.633      |      24.976  |      0.974
  510         |      25.633      |      25.051  |      0.977
  511         |      25.633      |      25.009  |      0.976
 -------------|------------------|--------------|------------------
 Total        |   13124.097      |   12791.217  |    499.014
 -------------|------------------|--------------|------------------
 Minimum      |      25.627      |      23.391  |      0.913
 -------------|------------------|--------------|------------------
 Maximum      |      25.634      |      25.220  |      0.984
 -------------|------------------|--------------|------------------
 Average      |      25.633      |      24.983  |      0.975
 
 Detailed timing for proc : 0
 --------------------------
 Section             Elapsed Time (s)  Elapsed Time (%)  CPU Time(s)  CPU Time (%)  CPU/Elapsed  Frequency
 trc_adv                        4.749            18.531        4.713        20.149        0.992        720
 dyn_spg                        2.408             9.395        2.372        10.139        0.985        720
 stp                            2.395             9.346        0.991         4.237        0.414        720
 trc_ldf                        2.265             8.838        2.266         9.689        1.001        720
 tra_adv                        1.885             7.356        1.879         8.035        0.997        720
 trc_stp                        1.382             5.394        1.283         5.486        0.928        720
 zdf_phy                        1.214             4.738        1.045         4.466        0.860        720
 p2z_opt                        1.049             4.094        1.043         4.461        0.994        720
 trc_nxt                        1.019             3.978        1.011         4.322        0.992        720
 ldf_slp                        0.982             3.830        0.974         4.164        0.992        720
 tra_ldf                        0.853             3.328        0.852         3.642        0.999        720
 trc_zdf                        0.574             2.239        0.574         2.456        1.001        720
 dia_wri                        0.509             1.987        0.269         1.150        0.528        720
 rab_3d                         0.475             1.853        0.416         1.779        0.876       1440
