 Process Rank | Elapsed Time (s) | CPU Time (s) | Ratio CPU/Elapsed
 -------------|------------------|--------------|------------------
  547         |      18.652      |      18.006  |      0.965
  548         |      18.653      |      17.919  |      0.961
  549         |      18.652      |      18.042  |      0.967
  550         |      18.652      |      17.939  |      0.962
  551         |      18.653      |      18.025  |      0.966
  552         |      18.653      |      17.962  |      0.963
  553         |      18.653      |      17.970  |      0.963
  554         |      18.652      |      17.929  |      0.961
  555         |      18.653      |      17.985  |      0.964
  556         |      18.652      |      18.154  |      0.973
  557         |      18.652      |      17.983  |      0.964
  558         |      18.653      |      17.955  |      0.963
  559         |      18.652      |      18.083  |      0.969
  560         |      18.652      |      17.976  |      0.964
  561         |      18.653      |      18.016  |      0.966
  562         |      18.653      |      18.000  |      0.965
  563         |      18.652      |      18.086  |      0.970
  564         |      18.652      |      17.987  |      0.964
  565         |      18.652      |      17.980  |      0.964
  566         |      18.652      |      17.964  |      0.963
  567         |      18.652      |      17.973  |      0.964
  568         |      18.652      |      18.037  |      0.967
  569         |      18.653      |      17.948  |      0.962
  570         |      18.653      |      17.948  |      0.962
  571         |      18.652      |      17.960  |      0.963
  572         |      18.653      |      18.015  |      0.966
  573         |      18.652      |      17.977  |      0.964
  574         |      18.652      |      17.947  |      0.962
  575         |      18.652      |      17.987  |      0.964
  576         |      18.652      |      17.954  |      0.963
  577         |      18.652      |      18.063  |      0.968
  578         |      18.652      |      17.964  |      0.963
  579         |      18.652      |      18.006  |      0.965
  580         |      18.652      |      17.972  |      0.964
  581         |      18.652      |      18.070  |      0.969
  582         |      18.652      |      18.094  |      0.970
  583         |      18.652      |      18.111  |      0.971
  584         |      18.652      |      18.053  |      0.968
  585         |      18.652      |      18.011  |      0.966
  586         |      18.652      |      18.058  |      0.968
  587         |      18.652      |      18.041  |      0.967
  588         |      18.652      |      18.102  |      0.970
  589         |      18.652      |      18.000  |      0.965
  590         |      18.653      |      18.001  |      0.965
  591         |      18.652      |      17.961  |      0.963
  592         |      18.653      |      18.089  |      0.970
  593         |      18.652      |      17.957  |      0.963
  594         |      18.653      |      18.009  |      0.965
  595         |      18.652      |      18.079  |      0.969
  596         |      18.652      |      18.119  |      0.971
  597         |      18.653      |      18.156  |      0.973
  598         |      18.652      |      18.092  |      0.970
  599         |      18.652      |      18.034  |      0.967
  600         |      18.652      |      18.067  |      0.969
  601         |      18.652      |      18.049  |      0.968
  602         |      18.652      |      18.032  |      0.967
  603         |      18.652      |      18.008  |      0.965
  604         |      18.652      |      18.080  |      0.969
  605         |      18.652      |      18.033  |      0.967
  606         |      18.652      |      18.060  |      0.968
  607         |      18.652      |      18.091  |      0.970
  608         |      18.652      |      17.918  |      0.961
  609         |      18.652      |      17.863  |      0.958
  610         |      18.652      |      17.912  |      0.960
  611         |      18.652      |      17.920  |      0.961
  612         |      18.652      |      17.954  |      0.963
  613         |      18.652      |      17.952  |      0.962
  614         |      18.653      |      17.923  |      0.961
  615         |      18.652      |      17.886  |      0.959
  616         |      18.652      |      17.941  |      0.962
  617         |      18.653      |      17.898  |      0.960
  618         |      18.652      |      17.946  |      0.962
  619         |      18.652      |      17.915  |      0.960
  620         |      18.652      |      17.897  |      0.959
  621         |      18.652      |      17.852  |      0.957
  622         |      18.652      |      17.808  |      0.955
  623         |      18.653      |      17.872  |      0.958
  624         |      18.652      |      17.886  |      0.959
  625         |      18.652      |      17.904  |      0.960
  626         |      18.652      |      17.850  |      0.957
  627         |      18.652      |      17.869  |      0.958
  628         |      18.652      |      17.948  |      0.962
  629         |      18.652      |      17.966  |      0.963
  630         |      18.652      |      17.895  |      0.959
  631         |      18.652      |      17.875  |      0.958
  632         |      18.652      |      17.920  |      0.961
  633         |      18.652      |      17.952  |      0.962
  634         |      18.652      |      17.972  |      0.964
  635         |      18.652      |      17.964  |      0.963
  636         |      18.652      |      18.011  |      0.966
  637         |      18.652      |      17.975  |      0.964
  638         |      18.652      |      17.889  |      0.959
  639         |      18.652      |      17.885  |      0.959
  640         |      18.652      |      17.898  |      0.960
  641         |      18.652      |      17.858  |      0.957
  642         |      18.652      |      17.864  |      0.958
  643         |      18.652      |      18.022  |      0.966
  644         |      18.652      |      18.024  |      0.966
  645         |      18.652      |      17.887  |      0.959
  646         |      18.652      |      17.980  |      0.964
  647         |      18.652      |      18.018  |      0.966
  648         |      18.653      |      18.021  |      0.966
  649         |      18.653      |      18.030  |      0.967
  650         |      18.653      |      17.977  |      0.964
  651         |      18.652      |      17.940  |      0.962
  652         |      18.652      |      17.968  |      0.963
  653         |      18.652      |      17.944  |      0.962
  654         |      18.653      |      17.957  |      0.963
  655         |      18.652      |      18.030  |      0.967
  656         |      18.652      |      17.987  |      0.964
  657         |      18.653      |      17.931  |      0.961
  658         |      18.652      |      17.963  |      0.963
  659         |      18.652      |      17.963  |      0.963
  660         |      18.652      |      17.951  |      0.962
  661         |      18.652      |      17.971  |      0.963
  662         |      18.653      |      17.940  |      0.962
  663         |      18.652      |      17.874  |      0.958
  664         |      18.652      |      18.011  |      0.966
  665         |      18.652      |      17.956  |      0.963
  666         |      18.652      |      17.968  |      0.963
  667         |      18.652      |      17.972  |      0.964
  668         |      18.652      |      17.948  |      0.962
  669         |      18.652      |      17.913  |      0.960
  670         |      18.652      |      18.028  |      0.967
  671         |      18.652      |      17.947  |      0.962
  672         |      18.652      |      17.988  |      0.964
  673         |      18.652      |      17.969  |      0.963
  674         |      18.652      |      17.945  |      0.962
  675         |      18.652      |      18.084  |      0.970
  676         |      18.652      |      18.036  |      0.967
  677         |      18.652      |      17.986  |      0.964
  678         |      18.652      |      18.033  |      0.967
  679         |      18.652      |      17.949  |      0.962
  680         |      18.652      |      18.003  |      0.965
  681         |      18.652      |      17.981  |      0.964
  682         |      18.652      |      17.980  |      0.964
  683         |      18.652      |      17.941  |      0.962
  684         |      18.652      |      18.022  |      0.966
  685         |      18.652      |      17.970  |      0.963
  686         |      18.652      |      17.970  |      0.963
  687         |      18.652      |      17.949  |      0.962
  688         |      18.652      |      18.011  |      0.966
  689         |      18.652      |      17.966  |      0.963
  690         |      18.652      |      17.986  |      0.964
  691         |      18.652      |      18.025  |      0.966
  692         |      18.652      |      18.026  |      0.966
  693         |      18.652      |      18.092  |      0.970
  694         |      18.652      |      18.011  |      0.966
  695         |      18.652      |      18.002  |      0.965
  696         |      18.652      |      18.021  |      0.966
  697         |      18.652      |      17.934  |      0.962
  698         |      18.652      |      18.067  |      0.969
  699         |      18.652      |      18.034  |      0.967
  700         |      18.653      |      18.002  |      0.965
  701         |      18.652      |      17.996  |      0.965
  702         |      18.652      |      17.949  |      0.962
  703         |      18.652      |      17.955  |      0.963
  704         |      18.652      |      17.842  |      0.957
  705         |      18.652      |      17.796  |      0.954
  706         |      18.652      |      17.978  |      0.964
  707         |      18.652      |      17.876  |      0.958
  708         |      18.652      |      17.898  |      0.960
  709         |      18.652      |      17.904  |      0.960
  710         |      18.652      |      17.871  |      0.958
  711         |      18.652      |      17.884  |      0.959
  712         |      18.652      |      17.876  |      0.958
  713         |      18.652      |      17.910  |      0.960
  714         |      18.652      |      17.965  |      0.963
  715         |      18.652      |      17.905  |      0.960
  716         |      18.652      |      17.854  |      0.957
  717         |      18.652      |      17.927  |      0.961
  718         |      18.652      |      17.904  |      0.960
  719         |      18.652      |      17.878  |      0.959
  720         |      18.652      |      17.979  |      0.964
  721         |      18.652      |      17.862  |      0.958
  722         |      18.652      |      17.977  |      0.964
  723         |      18.652      |      17.904  |      0.960
  724         |      18.652      |      17.935  |      0.962
  725         |      18.652      |      17.952  |      0.962
  726         |      18.652      |      18.018  |      0.966
  727         |      18.652      |      17.950  |      0.962
  728         |      18.652      |      17.923  |      0.961
  729         |      18.652      |      17.950  |      0.962
  730         |      18.653      |      17.965  |      0.963
  731         |      18.652      |      17.927  |      0.961
  732         |      18.652      |      17.907  |      0.960
  733         |      18.652      |      17.955  |      0.963
  734         |      18.652      |      17.869  |      0.958
  735         |      18.652      |      17.882  |      0.959
  736         |      18.653      |      17.992  |      0.965
  737         |      18.652      |      17.988  |      0.964
  738         |      18.652      |      18.018  |      0.966
  739         |      18.652      |      17.978  |      0.964
  740         |      18.653      |      17.981  |      0.964
  741         |      18.652      |      17.971  |      0.963
  742         |      18.652      |      17.956  |      0.963
  743         |      18.652      |      17.957  |      0.963
  744         |      18.652      |      17.967  |      0.963
  745         |      18.652      |      17.946  |      0.962
  746         |      18.652      |      18.057  |      0.968
  747         |      18.652      |      17.941  |      0.962
  748         |      18.652      |      18.053  |      0.968
  749         |      18.652      |      18.040  |      0.967
  750         |      18.653      |      17.974  |      0.964
  751         |      18.652      |      17.968  |      0.963
  752         |      18.653      |      18.008  |      0.965
  753         |      18.652      |      17.992  |      0.965
  754         |      18.652      |      17.967  |      0.963
  755         |      18.653      |      18.019  |      0.966
  756         |      18.652      |      17.958  |      0.963
  757         |      18.652      |      17.980  |      0.964
  758         |      18.652      |      18.047  |      0.968
  759         |      18.652      |      17.976  |      0.964
  760         |      18.652      |      18.002  |      0.965
  761         |      18.652      |      18.005  |      0.965
  762         |      18.652      |      17.931  |      0.961
  763         |      18.652      |      17.960  |      0.963
  764         |      18.652      |      17.981  |      0.964
  765         |      18.653      |      18.000  |      0.965
  766         |      18.652      |      17.946  |      0.962
  767         |      18.653      |      18.064  |      0.968
  768         |      18.652      |      18.022  |      0.966
  769         |      18.652      |      18.025  |      0.966
  770         |      18.652      |      17.971  |      0.963
  771         |      18.653      |      17.990  |      0.964
  772         |      18.652      |      17.967  |      0.963
  773         |      18.652      |      18.105  |      0.971
  774         |      18.652      |      17.874  |      0.958
  775         |      18.652      |      18.081  |      0.969
  776         |      18.652      |      17.969  |      0.963
  777         |      18.652      |      17.968  |      0.963
  778         |      18.652      |      17.974  |      0.964
  779         |      18.653      |      17.970  |      0.963
  780         |      18.652      |      17.980  |      0.964
  781         |      18.652      |      18.012  |      0.966
  782         |      18.652      |      17.978  |      0.964
  783         |      18.652      |      18.047  |      0.968
  784         |      18.652      |      17.999  |      0.965
  785         |      18.652      |      18.046  |      0.968
  786         |      18.652      |      18.028  |      0.967
  787         |      18.652      |      18.067  |      0.969
  788         |      18.652      |      17.962  |      0.963
  789         |      18.652      |      17.919  |      0.961
  790         |      18.652      |      17.956  |      0.963
  791         |      18.652      |      18.074  |      0.969
  792         |      18.652      |      17.969  |      0.963
  793         |      18.652      |      17.929  |      0.961
  794         |      18.652      |      17.965  |      0.963
  795         |      18.652      |      18.000  |      0.965
  796         |      18.652      |      17.991  |      0.965
  797         |      18.652      |      18.072  |      0.969
  798         |      18.652      |      17.990  |      0.965
  799         |      18.652      |      18.001  |      0.965
  800         |      18.652      |      18.033  |      0.967
  801         |      18.652      |      17.935  |      0.962
  802         |      18.652      |      17.924  |      0.961
  803         |      18.652      |      17.866  |      0.958
  804         |      18.652      |      17.920  |      0.961
  805         |      18.652      |      17.889  |      0.959
  806         |      18.652      |      17.855  |      0.957
  807         |      18.652      |      17.989  |      0.964
  808         |      18.652      |      17.918  |      0.961
  809         |      18.652      |      17.976  |      0.964
  810         |      18.652      |      17.878  |      0.959
  811         |      18.652      |      17.901  |      0.960
  812         |      18.652      |      17.951  |      0.962
  813         |      18.652      |      17.926  |      0.961
  814         |      18.652      |      17.896  |      0.959
  815         |      18.652      |      18.020  |      0.966
  816         |      18.652      |      17.895  |      0.959
  817         |      18.652      |      17.988  |      0.964
  818         |      18.652      |      17.921  |      0.961
  819         |      18.652      |      18.021  |      0.966
  820         |      18.652      |      17.904  |      0.960
  821         |      18.652      |      17.988  |      0.964
  822         |      18.652      |      18.020  |      0.966
  823         |      18.652      |      17.869  |      0.958
  824         |      18.652      |      17.902  |      0.960
  825         |      18.652      |      17.923  |      0.961
  826         |      18.652      |      17.916  |      0.961
  827         |      18.652      |      17.880  |      0.959
  828         |      18.652      |      17.910  |      0.960
  829         |      18.652      |      17.982  |      0.964
  830         |      18.652      |      17.891  |      0.959
  831         |      18.652      |      17.848  |      0.957
  832         |      18.653      |      17.981  |      0.964
  833         |      18.653      |      17.960  |      0.963
  834         |      18.652      |      17.965  |      0.963
  835         |      18.652      |      17.953  |      0.962
  836         |      18.653      |      17.973  |      0.964
  837         |      18.653      |      17.936  |      0.962
  838         |      18.652      |      18.011  |      0.966
  839         |      18.652      |      17.915  |      0.960
  840         |      18.653      |      17.926  |      0.961
  841         |      18.652      |      17.896  |      0.959
  842         |      18.652      |      17.994  |      0.965
  843         |      18.653      |      17.871  |      0.958
  844         |      18.652      |      18.028  |      0.967
  845         |      18.652      |      17.996  |      0.965
  846         |      18.652      |      17.942  |      0.962
  847         |      18.652      |      17.954  |      0.963
  848         |      18.652      |      17.972  |      0.964
  849         |      18.652      |      17.938  |      0.962
  850         |      18.653      |      17.989  |      0.964
  851         |      18.652      |      17.938  |      0.962
  852         |      18.653      |      17.965  |      0.963
  853         |      18.652      |      17.967  |      0.963
  854         |      18.653      |      18.033  |      0.967
  855         |      18.652      |      18.022  |      0.966
  856         |      18.652      |      17.948  |      0.962
  857         |      18.652      |      17.998  |      0.965
  858         |      18.653      |      17.921  |      0.961
  859         |      18.653      |      18.081  |      0.969
  860         |      18.652      |      17.929  |      0.961
  861         |      18.652      |      18.004  |      0.965
  862         |      18.653      |      17.941  |      0.962
  863         |      18.653      |      17.969  |      0.963
  864         |      18.652      |      17.960  |      0.963
  865         |      18.652      |      17.955  |      0.963
  866         |      18.652      |      18.057  |      0.968
  867         |      18.652      |      17.982  |      0.964
  868         |      18.652      |      18.001  |      0.965
  869         |      18.652      |      17.993  |      0.965
  870         |      18.652      |      18.064  |      0.968
  871         |      18.652      |      17.949  |      0.962
  872         |      18.652      |      18.001  |      0.965
  873         |      18.652      |      18.030  |      0.967
  874         |      18.652      |      18.018  |      0.966
  875         |      18.652      |      17.982  |      0.964
  876         |      18.652      |      17.958  |      0.963
  877         |      18.652      |      17.916  |      0.961
  878         |      18.652      |      18.046  |      0.967
  879         |      18.652      |      18.005  |      0.965
  880         |      18.652      |      17.980  |      0.964
  881         |      18.652      |      18.011  |      0.966
  882         |      18.652      |      18.010  |      0.966
  883         |      18.653      |      18.028  |      0.967
  884         |      18.652      |      18.043  |      0.967
  885         |      18.652      |      18.007  |      0.965
  886         |      18.652      |      17.981  |      0.964
  887         |      18.652      |      17.997  |      0.965
  888         |      18.652      |      18.029  |      0.967
  889         |      18.653      |      18.013  |      0.966
  890         |      18.652      |      18.026  |      0.966
  891         |      18.652      |      17.966  |      0.963
  892         |      18.652      |      18.150  |      0.973
  893         |      18.652      |      17.990  |      0.964
  894         |      18.652      |      17.929  |      0.961
  895         |      18.652      |      17.991  |      0.965
  896         |      18.652      |      17.993  |      0.965
  897         |      18.652      |      17.883  |      0.959
  898         |      18.652      |      17.904  |      0.960
  899         |      18.652      |      17.915  |      0.960
  900         |      18.652      |      17.830  |      0.956
  901         |      18.652      |      17.909  |      0.960
  902         |      18.652      |      18.002  |      0.965
  903         |      18.652      |      17.955  |      0.963
  904         |      18.652      |      17.936  |      0.962
  905         |      18.652      |      17.943  |      0.962
  906         |      18.652      |      17.920  |      0.961
  907         |      18.652      |      17.916  |      0.961
  908         |      18.652      |      17.883  |      0.959
  909         |      18.652      |      17.953  |      0.963
  910         |      18.652      |      17.956  |      0.963
  911         |      18.653      |      17.903  |      0.960
  912         |      18.652      |      17.963  |      0.963
  913         |      18.652      |      17.963  |      0.963
  914         |      18.653      |      17.942  |      0.962
  915         |      18.652      |      18.035  |      0.967
  916         |      18.652      |      17.958  |      0.963
  917         |      18.652      |      17.998  |      0.965
  918         |      18.652      |      17.889  |      0.959
  919         |      18.652      |      17.974  |      0.964
  920         |      18.653      |      17.917  |      0.961
  921         |      18.652      |      17.996  |      0.965
  922         |      18.652      |      17.984  |      0.964
  923         |      18.652      |      17.942  |      0.962
  924         |      18.652      |      17.890  |      0.959
  925         |      18.652      |      17.973  |      0.964
  926         |      18.652      |      17.957  |      0.963
  927         |      18.653      |      17.928  |      0.961
  928         |      18.652      |      18.037  |      0.967
  929         |      18.652      |      18.065  |      0.969
  930         |      18.653      |      17.981  |      0.964
  931         |      18.652      |      18.011  |      0.966
  932         |      18.652      |      18.052  |      0.968
  933         |      18.652      |      17.994  |      0.965
  934         |      18.652      |      17.938  |      0.962
  935         |      18.652      |      18.146  |      0.973
  936         |      18.652      |      18.009  |      0.965
  937         |      18.652      |      17.995  |      0.965
  938         |      18.652      |      17.993  |      0.965
  939         |      18.653      |      18.070  |      0.969
  940         |      18.652      |      18.039  |      0.967
  941         |      18.652      |      17.966  |      0.963
  942         |      18.652      |      18.000  |      0.965
  943         |      18.652      |      17.963  |      0.963
  944         |      18.652      |      17.998  |      0.965
  945         |      18.652      |      18.033  |      0.967
  946         |      18.652      |      18.058  |      0.968
  947         |      18.652      |      18.056  |      0.968
  948         |      18.652      |      18.103  |      0.971
  949         |      18.652      |      18.063  |      0.968
  950         |      18.652      |      18.049  |      0.968
  951         |      18.652      |      18.067  |      0.969
  952         |      18.653      |      17.962  |      0.963
  953         |      18.652      |      17.973  |      0.964
  954         |      18.652      |      18.097  |      0.970
  955         |      18.652      |      18.048  |      0.968
  956         |      18.653      |      18.009  |      0.965
  957         |      18.652      |      18.059  |      0.968
  958         |      18.652      |      18.025  |      0.966
  959         |      18.652      |      17.997  |      0.965
  960         |      18.652      |      18.025  |      0.966
  961         |      18.652      |      18.021  |      0.966
  962         |      18.652      |      18.099  |      0.970
  963         |      18.652      |      18.027  |      0.966
  964         |      18.652      |      18.000  |      0.965
  965         |      18.652      |      18.026  |      0.966
  966         |      18.653      |      18.002  |      0.965
  967         |      18.652      |      18.006  |      0.965
  968         |      18.652      |      18.034  |      0.967
  969         |      18.653      |      18.044  |      0.967
  970         |      18.652      |      18.039  |      0.967
  971         |      18.652      |      18.066  |      0.969
  972         |      18.652      |      17.996  |      0.965
  973         |      18.652      |      18.106  |      0.971
  974         |      18.652      |      17.992  |      0.965
  975         |      18.652      |      18.007  |      0.965
  976         |      18.652      |      18.035  |      0.967
  977         |      18.653      |      18.043  |      0.967
  978         |      18.652      |      18.070  |      0.969
  979         |      18.652      |      18.009  |      0.966
  980         |      18.652      |      18.105  |      0.971
  981         |      18.652      |      18.034  |      0.967
  982         |      18.653      |      18.110  |      0.971
  983         |      18.652      |      18.052  |      0.968
  984         |      18.652      |      17.986  |      0.964
  985         |      18.653      |      18.044  |      0.967
  986         |      18.652      |      18.068  |      0.969
  987         |      18.652      |      17.995  |      0.965
  988         |      18.652      |      18.073  |      0.969
  989         |      18.652      |      18.069  |      0.969
  990         |      18.653      |      17.992  |      0.965
  991         |      18.652      |      18.101  |      0.970
  992         |      18.652      |      17.960  |      0.963
  993         |      18.653      |      18.017  |      0.966
  994         |      18.652      |      18.027  |      0.966
  995         |      18.652      |      17.974  |      0.964
  996         |      18.652      |      17.995  |      0.965
  997         |      18.652      |      18.025  |      0.966
  998         |      18.652      |      18.040  |      0.967
  999         |      18.653      |      18.024  |      0.966
 1000         |      18.652      |      18.025  |      0.966
 1001         |      18.652      |      18.056  |      0.968
 1002         |      18.652      |      17.995  |      0.965
 1003         |      18.652      |      18.046  |      0.967
 1004         |      18.652      |      18.015  |      0.966
 1005         |      18.653      |      18.001  |      0.965
 1006         |      18.652      |      18.054  |      0.968
 1007         |      18.652      |      17.986  |      0.964
 1008         |      18.652      |      17.966  |      0.963
 1009         |      18.652      |      17.966  |      0.963
 1010         |      18.653      |      18.003  |      0.965
 1011         |      18.652      |      17.993  |      0.965
 1012         |      18.652      |      18.080  |      0.969
 1013         |      18.652      |      18.005  |      0.965
 1014         |      18.652      |      17.982  |      0.964
 1015         |      18.652      |      17.981  |      0.964
 1016         |      18.652      |      18.032  |      0.967
 1017         |      18.653      |      18.014  |      0.966
 1018         |      18.652      |      18.005  |      0.965
 1019         |      18.652      |      17.981  |      0.964
 1020         |      18.653      |      18.048  |      0.968
 1021         |      18.652      |      18.035  |      0.967
 1022         |      18.652      |      18.038  |      0.967
 1023         |      18.652      |      17.976  |      0.964
 -------------|------------------|--------------|------------------
 Total        |   19099.904      |   18409.318  |    986.976
 -------------|------------------|--------------|------------------
 Minimum      |      18.646      |      15.895  |      0.852
 -------------|------------------|--------------|------------------
 Maximum      |      18.653      |      18.163  |      0.974
 -------------|------------------|--------------|------------------
 Average      |      18.652      |      17.978  |      0.964
 
 Detailed timing for proc : 0
 --------------------------
 Section             Elapsed Time (s)  Elapsed Time (%)  CPU Time(s)  CPU Time (%)  CPU/Elapsed  Frequency
 trc_adv                        3.627            19.454        3.591        22.594        0.990        720
 stp                            2.478            13.287        0.684         4.303        0.276        720
 dyn_spg                        1.651             8.854        1.621        10.199        0.982        720
 trc_stp                        1.357             7.278        1.240         7.804        0.914        720
 tra_adv                        1.339             7.181        1.328         8.353        0.992        720
 trc_ldf                        1.198             6.423        1.195         7.520        0.998        720
 trc_nxt                        0.848             4.547        0.842         5.298        0.993        720
 zdf_phy                        0.753             4.041        0.611         3.841        0.810        720
 ldf_slp                        0.668             3.585        0.568         3.573        0.850        720
 p2z_opt                        0.619             3.321        0.612         3.851        0.989        720
 tra_ldf                        0.436             2.341        0.434         2.732        0.995        720
 dia_wri                        0.393             2.110        0.166         1.045        0.422        720
 tra_nxt                        0.328             1.759        0.325         2.047        0.992        720
 dyn_nxt                        0.303             1.624        0.301         1.895        0.995        720
 rab_3d                         0.277             1.487        0.228         1.433        0.821       1440
 trc_zdf                        0.245             1.312        0.245         1.544        1.003        720
 nemo_init                      0.227             1.215        0.182         1.147        0.804          1
 div_hor                        0.215             1.150        0.209         1.313        0.973       1441
 trc_sbc                        0.161             0.865        0.160         1.009        0.994        720
 trc_init                       0.156             0.838        0.051         0.323        0.329          1
 ssh_nxt                        0.151             0.808        0.144         0.904        0.954        720
 dyn_zdf                        0.135             0.724        0.134         0.844        0.994        720
 tra_qsr                        0.125             0.671        0.126         0.793        1.007        720
 sbc                            0.121             0.647        0.105         0.658        0.866        720
 wzv                            0.119             0.637        0.117         0.739        0.989       1440
 eos-insitu                     0.116             0.624        0.095         0.601        0.821        720
 eos-pot                        0.116             0.620        0.114         0.716        0.984        720
 tra_zdf                        0.115             0.618        0.115         0.727        1.003        720
 dyn_ldf                        0.109             0.583        0.107         0.676        0.988        720
 p2z_bio                        0.094             0.504        0.094         0.590        0.998        720
 bn2                            0.068             0.365        0.057         0.357        0.835       1440
 day                            0.061             0.327        0.003         0.017        0.043        720
 dyn_keg                        0.052             0.277        0.051         0.324        0.997        720
 trc_trp                        0.049             0.264        0.043         0.267        0.865        720
 dyn_zad                        0.047             0.251        0.047         0.295        0.999        720
 dyn_vor                        0.040             0.216        0.040         0.254        1.000        720
 p2z_exp                        0.034             0.181        0.032         0.204        0.961        720
 dyn_hpg                        0.023             0.121        0.023         0.145        1.021        720
 p2z_sms                        0.022             0.116        0.016         0.101        0.742        720
 p2z_sed                        0.012             0.062        0.012         0.078        1.073        720
 dyn_adv                        0.011             0.058        0.010         0.060        0.879        720
 tra_sbc                        0.006             0.033        0.007         0.044        1.148        720
 trc_sms                        0.002             0.013        0.002         0.016        1.016        720
 ssh_swp                        0.000             0.002        0.001         0.008        4.437        720
 dom_hgr                        0.000             0.001       -0.000        -0.000       -0.006          1
 dia_ar5                       -0.000            -0.002        0.001         0.004       -2.149        720
 
 Timing started on 19/04/2019 at 09:09:23 MET +00:00 from GMT
 Timing   ended on 19/04/2019 at 09:09:41 MET +00:00 from GMT
